code,latitude,longitude,N,size,N_min,N_max
WSTMCCA,33.754,-117.833,0.097,2.0,0.097,0.097
WVEASTR,39.436,-77.956,0.258,2.0,0.258,0.258
WVNORTH,39.908,-80.731,0.0,2.0,0.129,0.258
WVREGWV,38.351,-81.639,0.0,2.0,0.097,0.129
WVSCENT,38.311,-81.71,10.065,3.5,10.065,14.032
WYATTRI,41.892,-71.384,0.032,2.0,0.032,185.71
YAVAPAZ,34.541,-112.466,0.0,2.0,0.032,0.032
YAVCVAZ,34.611,-111.918,0.032,2.0,0.032,0.677
YELLOMT,45.756,-108.501,2.194,2.0,0.548,2.194
YIKIMWA,46.604,-120.508,30.968,3.5,15.774,30.968
YORCOPA,39.987,-76.661,674.0,9.0,662.548,694.097
YORCOSC,34.982,-81.2,3.065,2.0,2.1,3.065
YUBAJCA,39.141,-121.587,189.097,6.0,189.097,207.935
YUMHOLD,32.657,-114.612,1.129,2.0,1.129,2.548
