code,latitude,longitude,N,size,N_min,N_max
VENHOLD,34.206,-119.077,11.2,3.5,11.2,16.581
VENTUCA,34.268,-119.211,0.067,2.0,0.067,0.097
VIRBEVA,36.753,-76.06,40.133,3.5,0.097,46.806
VNBRNMI,42.233,-83.495,1.0,2.0,1.0,1.0
VPREGVA,37.222,-76.619,0.033,2.0,0.033,0.033
VRK,40.728,-74.006,274.1,6.0,226.387,282.226
VTDCORR,44.333,-72.752,2.8,2.0,2.226,6.613
VTSTALB,44.85,-73.132,2.0,2.0,1.0,2.0
WACLATX,29.424,-98.497,6.433,2.0,2.871,41.065
WAKECNC,35.778,-78.64,22.6,3.5,18.6,23.774
WAKULFL,30.196,-84.377,120.867,6.0,115.194,139.258
WASCONY,43.282,-73.587,4.067,2.0,1.0,6.633
WASHAWY,44.017,-107.956,0.033,2.0,0.033,0.033
WASHCUT,37.158,-113.412,26.933,3.5,8.129,29.484
WASHIAR,36.034,-94.177,8.067,2.0,8.067,21.129
WASHICO,40.158,-103.192,1.633,2.0,0.677,7.613
WASHIME,44.716,-67.459,0.0,2.0,0.161,0.161
WASHOLD,38.881,-77.229,4.6,2.0,0.968,4.6
WASHONV,39.573,-119.811,23.1,3.5,16.968,25.393
WASHTMI,42.256,-83.679,0.0,2.0,0.036,0.29
WAYNEMI,42.388,-83.045,43.3,3.5,26.355,75.097
WAYNENY,43.067,-77.031,4.1,2.0,4.1,24.871
WBATOLA,30.501,-91.216,0.333,2.0,0.333,9.613
WCCBXTX,29.428,-98.508,0.4,2.0,0.194,1.033
WCCPBFL,26.275,-80.152,546.667,9.0,540.893,587.065
WEBERUT,41.24,-111.993,83.633,3.5,66.536,98.967
WESHOLD,33.759,-117.992,0.167,2.0,0.167,0.167
WILLCTX,26.47,-97.762,1533.4,15.0,1215.484,1556.71
WILLITN,35.898,-86.885,0.0,2.0,0.071,0.548
WILLITX,30.64,-97.68,0.0,2.0,0.484,0.484
WMHOSCA,34.051,-118.217,0.6,2.0,0.097,0.71
WMLNDPA,40.305,-79.545,0.0,2.0,0.065,0.29
WOAKSTX,29.711,-95.401,0.067,2.0,0.067,1.1
WORCEMD,38.17,-75.376,64.5,3.5,62.258,69.143
WSTMCCA,33.754,-117.833,0.333,2.0,0.032,0.333
WVEASTR,39.438,-77.961,0.0,2.0,0.065,0.258
WVNORTH,39.923,-80.736,0.0,2.0,0.129,0.258
WVREGWV,38.352,-81.639,0.0,2.0,0.097,0.129
WVSCENT,38.312,-81.71,5.133,2.0,5.133,14.032
WYATTRI,41.893,-71.383,0.0,2.0,0.032,185.71
YATESNY,42.665,-77.056,0.133,2.0,0.133,0.133
YAVAPAZ,34.542,-112.466,6.0,2.0,0.032,6.0
YAVCVAZ,34.611,-111.917,0.0,2.0,0.032,0.677
YELLOMT,45.755,-108.503,1.0,2.0,0.548,2.357
YIKIMWA,46.603,-120.508,15.2,3.5,14.419,30.968
YORCOPA,39.988,-76.664,740.933,9.0,662.548,790.032
YORCOSC,34.985,-81.204,2.667,2.0,1.645,3.857
YUBAJCA,39.141,-121.587,196.7,6.0,186.607,207.935
YUMHOLD,32.656,-114.612,2.867,2.0,1.129,3.129
